coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sun Sep 12 06:47:49 +0000 2021,,https://twitter.com/GrzelinskMa/status/1436944622874472451/photo/1,,72,1436944622874472451,,,,pl,,false,,20,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","100 lat temu urodził się STANISŁAW LEM, prozaik, eseista, filozof, ale przede wszystkim genialny futurolog, który przewidział dzisiejsze czasy:
 "" Nie ma takich bredni, w które ludzie nie byliby w stanie uwierzyć. "" https://t.co/ISsDOsPkUR",https://twitter.com/GrzelinskMa/status/1436944622874472451,Sat May 27 10:29:56 +0000 2017,868413957131972608,false,"Niewolnicy są posłuszni, CZŁOWIEK WOLNY ZAWSZE SIĘ BUNTUJE !!!",135193,7779,5851,16,,Małgorzata Grzelińska,GrzelinskMa,43244,,,false
,Sun Sep 12 05:15:00 +0000 2021,,https://twitter.com/serhenryk/status/1436921261901365249/photo/1,,2,1436921261901365249,,,,pl,,false,,2,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","12 lub 13 września urodził się Stanisław Lem - pisarz, krytyk i filozof, legenda literatury science fiction.
Książki pisarza przetłumaczono na ponad 40 języków i wydano w łącznym nakładzie 30 milionów egzemplarzy. https://t.co/HFNp4iesVQ",https://twitter.com/serhenryk/status/1436921261901365249,Mon May 16 16:30:19 +0000 2016,732246812216721408,false,"⛪️, 🖌️,🎼, genetycznie Kresy, przypominam, komentuję niekiedy...

,,Sprawianie, by ktoś inny był szczęśliwy, jest jednym z najpiękniejszych uczuć.''",51349,1376,894,3,"Opolskie, Polska",henryk,serhenryk,34385,,,false
,Sat Sep 11 17:04:41 +0000 2021,,,,0,1436737473095286786,,,,pl,,,1436640999783211011,5,1436677011389526016,StZerko,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""Stanisław Lem: Redukcja zaludnienia planety do jakichś dwu miliardów rychło by załatwiła nam wszystkie problemy, razem z eksplozją bezrobocia"". https://t.co/Z48AvrsD1E",https://twitter.com/Teresa08382984/status/1436737473095286786,Wed Jan 15 12:36:10 +0000 2020,1217425182417092610,false,"Obserwuję mądrych, błyskotliwych, inteligentnych, a innych z ciekawości.",80882,543,3633,6,,Teresa,Teresa08382984,34631,,,false
,Sun Sep 12 06:01:35 +0000 2021,,,,0,1436932986730164228,,,,pl,,,,29,1436930856640258048,Agniesz61796740,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","12.09.1921 (lub 13) ur. się Stanisław Lem, pisarz, filozof, futurolog, przedst. fantastyki naukowej, choć nie stronił też od innej tematyki. Autor felietonów i recenzji nieistniejących książek, krytyk. Twórca Solaris, Cyberiady, Bajek robotów i in. 
#Bornonthisday 
#StanisławLem https://t.co/oy3pcroPNw",https://twitter.com/JozefJozmor/status/1436932986730164228,Wed Feb 14 09:17:19 +0000 2018,963703692573671424,false,Mali ludzie budują swoją wielkość na krzywdzie innych  - Winston Churchill .,52110,2609,4615,9,Górny Śląsk...,Józek Józef : ***** *** !!!,JozefJozmor,48746,,,false
,Sat Sep 11 18:53:58 +0000 2021,,,,0,1436764973301223429,,,,pl,,,1436706295667691520,11,1436762810168619020,ArchiMed2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nie Lem, Tatarkiewicz, Kotarbinski, nie Osiecka, Mlynarski, nie Szymborska, Milosz, nie Wajda, nie Holoubek, Dejmek, nie Mazowiecki, Geremek, nie Edelman, Skalski, nie Giedroyc.
Uosobieniem ciaglosci naszego panstwa jest przedwojenny antysemita w kiecce.
Do dupy z takim panstwem. https://t.co/6hP48wsUnX",https://twitter.com/GretaDybowska/status/1436764973301223429,Fri Feb 15 20:48:05 +0000 2013,1183730006,false,"gdy rozum śpi, budzą się demony",81631,504,560,3,"Granada, Spain",HRH Pani Doktor Greta ***** ***,GretaDybowska,36503,,,false
,Sun Sep 12 06:51:57 +0000 2021,,,,1,1436945660507525121,kawecki_maciej,1436633460660187141,822772308339281900,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@kawecki_maciej Lem to KTOŚ. Brzmi dumnie,https://twitter.com/ewikatoja/status/1436945660507525121,Sun Feb 10 18:30:03 +0000 2013,1166649152,false,"Polka, Europejka. Nienawidzę skrajności, fanatyków religijnych, sekt wszelakich i głupoty. Kieruję się rozumem, nie wiarą.",31998,655,465,4,,e w a  g r a c z y k,ewikatoja,18216,,,false
,Sat Sep 11 21:42:57 +0000 2021,,https://twitter.com/SwiatCzytnikow/status/1436807501933125634/photo/1,https://swiatczytnikow.pl/bookrage-lem-lem-lem-po-raz-trzeci/,6,1436807501933125634,,,,pl,,false,,3,,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Ruszył dziś trzeci już lemowski pakiet BookRage.

https://t.co/OEWFK4nhuO https://t.co/DompJndrJU",https://twitter.com/SwiatCzytnikow/status/1436807501933125634,Thu Sep 13 07:24:26 +0000 2012,821047584,false,Świat Czytników - polski serwis o czytnikach e-booków i książkach elektronicznych. Tutaj głównie informacje o nowych artykułach.,246,4854,18,57,Poland,Świat Czytników,SwiatCzytnikow,8467,,http://swiatczytnikow.pl,false
,Sat Sep 11 18:45:22 +0000 2021,,,https://twitter.com/lis_tomasz/status/1436706295667691520,74,1436762810168619020,,,,pl,,false,1436706295667691520,11,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Nie Lem, Tatarkiewicz, Kotarbinski, nie Osiecka, Mlynarski, nie Szymborska, Milosz, nie Wajda, nie Holoubek, Dejmek, nie Mazowiecki, Geremek, nie Edelman, Skalski, nie Giedroyc.
Uosobieniem ciaglosci naszego panstwa jest przedwojenny antysemita w kiecce.
Do dupy z takim panstwem. https://t.co/6hP48wsUnX",https://twitter.com/ArchiMed2020/status/1436762810168619020,Sun Mar 22 18:46:53 +0000 2020,1241798481339179008,false,"#Ateizm, Lewica, ale tez... przedsiebiorca. 
Adwokat mimo woli.
Nudzi mi sie.
Grupy #MHL  i #YNWA",205729,8638,6690,22,,Archi Medes. Fjur inflacja.,ArchiMed2020,42515,,,false
,Sun Sep 12 06:09:31 +0000 2021,,,https://dzieje.pl/kultura-i-sztuka/100-lat-temu-urodzil-sie-stanislaw-lem-pisarz-futurolog-filozof-patron-roku-2021,0,1436934984808402945,,,,pl,,false,,24,1436934416882966532,dziejepl,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","100 lat temu urodził się Stanisław Lem – pisarz, futurolog, filozof, patron roku 2021
https://t.co/EismHva1YH https://t.co/HiGZ4buLi6",https://twitter.com/KWyszkowski/status/1436934984808402945,Mon Jun 20 06:58:21 +0000 2011,320616717,false,"Założyciel Wolnych Związków Zawodowych Wybrzeża.
Twórca hasła ""Solidarność""",485,32943,396,159,Sopot,Krzysztof Wyszkowski,KWyszkowski,186968,,http://wyszkowski.com.pl,false
,Sat Sep 11 10:44:52 +0000 2021,,,,0,1436641890741460995,,,,pl,,,,4,1436633460660187141,kawecki_maciej,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Wojciech Orliński wspaniały biograf Lema rozpoczyna właśnie wycieczkę śladami Lema po Krakowie. Pierwszy punkt Rynek Główny 25 i była siedziba Wydawnictwa Literackiego! O tym jak Lem do perfekcji opanował walkę z cenzurą, zachowując do końca uczciwość względem swoich poglądów! https://t.co/KtzRs6rOg3",https://twitter.com/konsul_1989/status/1436641890741460995,Wed Feb 22 17:42:43 +0000 2017,834458411119042562,false,My tutaj robimy placówka. Chodzi o wspólpraca z wladza wojewódzka.,3820,697,1020,2,,Czesław Wiśniak,konsul_1989,140074,,,false
,Sun Sep 12 06:06:41 +0000 2021,Lem100 Lem RokLema Lemoteka,https://twitter.com/pRUSZKIEWICZ/status/1436934271013462020/photo/1,https://twitter.com/PLinstStockholm/status/1436742673554153476,5,1436934271013462020,,,,pl,"Stockholm, Sweden",false,1436742673554153476,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sobota w Sztokholmie pod znakiem #Lem100 . @PLinstStockholm rozpoczął obchody 100. rocznicy urodzin #Lem od pokazu filmów Maska Brulińskiej i Kongres Folmana. 
O inspiracji Lemem 🇸🇪publiczności opowiedziała reżyserka i aktorka Hanka Brulińska.
#RokLema #Lemoteka 
@adamskilukasz1 https://t.co/8ciAwc9aPP https://t.co/g1VCRJ9EWN",https://twitter.com/pRUSZKIEWICZ/status/1436934271013462020,Sat Mar 30 08:32:49 +0000 2013,1316038652,false,"Director of @PLinstStockholm
RT not an endorsement. Private views.",25599,1498,1760,2,"Stockholm, Sweden",Paweł Ruszkiewicz,pRUSZKIEWICZ,3083,,,false
,Sat Sep 11 09:11:39 +0000 2021,,,,0,1436618430136963072,,,,pl,,,,2,1436420173565775874,Justyna18017324,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Doxycyklina1 ""Z chrześc. miłości bliźn. wyprowadzono konieczność (..) rzezi innowierców, rozrywania końmi bogobojnych interpretatorów Ewangelii, grabienia bliźn., uprowadzania niewolników,(..) nie ma tak wymyślnej zbrodni, której by nie dokonano pod auspicjami miłości oraz bojaźni Bożej.""
Lem",https://twitter.com/czegie1/status/1436618430136963072,Sun Mar 21 00:16:42 +0000 2010,124900630,false,"Nie zapisujcie mnie do żadnych kółek, kręgów, partii. Niech żyje wolność, ironia i sarkazm!",146657,480,1210,0,"Warszawa, Polska",Czesław Gawłowski,czegie1,66363,,,false
,Sat Sep 11 15:19:36 +0000 2021,,,,0,1436711026691657728,,,,pl,,,,3,1436710602991407110,kawecki_maciej,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Trwa dyskusja z prof. Stanisławem Beresiem, Ewą Lipską i sekretarzem Lema Wojciechem Zemkiem. O Ewie Lipskiej Lem pisał ""Ewa to dla mnie pierwsza lokata w poesji, Szymorska druga"". Ewa Lipska ""Lem traktował internet z pogardą uznając go, za sprawcę analfabetyzmu"". @LemaInstytut https://t.co/UTMrwbRxw0",https://twitter.com/wojobt/status/1436711026691657728,Tue Jan 06 11:41:44 +0000 2015,2963954975,false,Not a very talkative person.,87759,303,673,0,Planet Earth,𝚆𝚘𝚓𝚌𝚒𝚎𝚌𝚑 𝙾𝚋𝚝𝚞𝚕𝚘𝚠𝚒𝚌𝚣,wojobt,4341,,,false
,Sat Sep 11 15:19:30 +0000 2021,,,,0,1436711004575080453,,,,pl,,,1436640999783211011,5,1436677011389526016,StZerko,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""Stanisław Lem: Redukcja zaludnienia planety do jakichś dwu miliardów rychło by załatwiła nam wszystkie problemy, razem z eksplozją bezrobocia"". https://t.co/Z48AvrsD1E",https://twitter.com/ZambAgata/status/1436711004575080453,Fri Jul 03 19:54:24 +0000 2015,3357414208,false,"Nie Agata i nie z Kalisza. Wszystko inne na moim profilu prawdziwe, uwierzysz?",84250,797,851,18,"Kalisz, Polska",Agata,ZambAgata,97198,,,false
,Sun Sep 12 05:26:59 +0000 2021,,https://twitter.com/JanArtymowski/status/1436924278113439745/photo/1,,16,1436924278113439745,,,,pl,"Warsaw, Poland",false,,2,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",100 lat temu we Lwowie urodził się Stanisław Lem https://t.co/wL4gMqCeUs,https://twitter.com/JanArtymowski/status/1436924278113439745,Thu May 06 00:35:44 +0000 2010,140622656,false,Sekretarz Generalny Stronnictwa Demokratycznego,52247,6511,4185,71,Poland,jan artymowski,JanArtymowski,51289,,http://artymowski.pl,false
,Sun Sep 12 06:00:00 +0000 2021,Lem SciFi Solaris,https://twitter.com/PLinLviv/status/1436932589743390722/video/1,,13,1436932589743390722,,,,pl,,false,,4,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Stanisław #Lem, człowiek, który widział przyszłość.✨

Dzisiaj przypada 💯rocznica urodzin tego wspaniałego 🇵🇱 pisarza.

Jego książki #SciFi, w tym ikoniczna powieść #Solaris, zostały przetłumaczone na ponad 40 języków.🪐

In 🇵🇱, 2021 jest obchodzony jako Rok Lema. https://t.co/dx09NEjbpf",https://twitter.com/PLinLviv/status/1436932589743390722,Thu Mar 22 07:06:54 +0000 2012,532901162,false,Konsulat Generalny Rzeczypospolitej Polskiej we Lwowie / Генеральне консульство Республіки Польща у Львові,2812,2954,209,48,Ukraina / Україна,PLinLviv,PLinLviv,7694,,http://www.gov.pl/ukraina,true
,Sun Sep 12 05:51:38 +0000 2021,,https://twitter.com/Aleksan22534737/status/1436916704513335296/photo/1,,0,1436930482130898951,,,,pl,,false,,4,1436916704513335296,Aleksan22534737,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",12 września 1921 na Ukrainie ur się Stanisław Lem. Pisarz  filozof krytyk https://t.co/VEA5wGgaeG,https://twitter.com/ALa33439541/status/1436930482130898951,Fri Mar 05 15:48:27 +0000 2021,1367864489081704452,false,Oglądam świat ironicznie. Przeklinam od 2015 roku.,125667,691,1357,1,Północna,"A świat się w kółko kręci,póki go nie trafi kometa",ALa33439541,36568,,,false
,Sun Sep 12 05:36:27 +0000 2021,PR24 BombaMegabitowa,,,0,1436926663170854912,,,,pl,,,,6,1434415789319368707,PolskieRadio24,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",".@kawecki_maciej w #PR24 o festiwalu #BombaMegabitowa: na końcu, 14 września, wyjątkowe wydarzenie. Po raz pierwszy w historii rozdane zostaną nagrody im. Stanisława Lema, w 3 kategoriach: nauka, technologie, sztuka.
#Lem
#RokLema",https://twitter.com/kryptomania84/status/1436926663170854912,Sat Jun 18 10:44:56 +0000 2016,744118692200480768,false,Menschen haben Geheimnisse. Und das ist gut so. Aleksandra Sowa schreibt darüber @NeueHefte @SpringerVieweg @1E9tech @Najwazniejsze #digitalpolitics,125085,2135,912,415,,Kryptomania,kryptomania84,70020,,https://www.amazon.de/Aleksandra-Sowa/e/B00J7EN46C,false
,Sat Sep 11 10:56:26 +0000 2021,,,,0,1436644801668075526,,,,pl,,,,4,1436633460660187141,kawecki_maciej,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wojciech Orliński wspaniały biograf Lema rozpoczyna właśnie wycieczkę śladami Lema po Krakowie. Pierwszy punkt Rynek Główny 25 i była siedziba Wydawnictwa Literackiego! O tym jak Lem do perfekcji opanował walkę z cenzurą, zachowując do końca uczciwość względem swoich poglądów! https://t.co/KtzRs6rOg3",https://twitter.com/Teresamyk1/status/1436644801668075526,Thu Feb 08 12:56:41 +0000 2018,961584568565452800,false,Z wiekiem spada zapotrzebowanie na zysk a rośnie popyt na święty spokój. / Duńczyk/,217985,1316,1542,1,Polska,Wiktoria Zywien,Teresamyk1,151826,,,false
,Sat Sep 11 17:03:44 +0000 2021,lem,https://twitter.com/przemekgalinski/status/1436737235878023175/photo/1,,2,1436737235878023175,,,,pl,,false,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","W @audioteka jeszcze gorący i świeży Powrót z Gwiazd #lem- czytałem, teraz czas posłuchać. https://t.co/kdCM61qK7d",https://twitter.com/przemekgalinski/status/1436737235878023175,Sun Mar 26 22:39:18 +0000 2017,846129458780221440,false,☁️ CEE Cloud & Digital Director in #PwC PL Team + Cloud & Digital Transformation Expert. PhD on #SGH ongoing. Tech & #Apple geek 📱⌚️💻🤍 + Instytut Lema 🤖💙,6599,137,421,1,"Warszawa, Polska",Przemek Galiński,przemekgalinski,5663,,https://pl.linkedin.com/in/przemyslawgalinski,false
,Sat Sep 11 12:08:43 +0000 2021,Lem100,,,0,1436662988690366466,,,,pl,,,,4,1436296134658445313,M_Lapczynski,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Lem100 Wpadnijcie pod @Kordegarda przy @MKDNiS na Krakowskim Przedmieściu, bo do 30.09 można tam obejrzeć świetną wystawę inspirowaną i poświęconą Stanisławowi Lemowi. To część dużego projektu edukacyjnego @NCK_PL pt. ""LEM"". 🚀https://t.co/yOFIwQAhbv 📷M. Kulesza/nck https://t.co/DIMsUCLEpm",https://twitter.com/szescnadziewiec/status/1436662988690366466,Thu Oct 29 20:54:00 +0000 2015,4070411656,false,"Wolność nie od, a do.",34508,489,755,1,,Ala 'Zoya' Karpowicz,szescnadziewiec,11031,,,false
,Sun Sep 12 06:59:30 +0000 2021,,,,0,1436947561747816448,,,,pl,,,,10,1436947461252190209,kawecki_maciej,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","W akcie urodzenia Lema widnieje data 12 września 1921. Formalnie to równo 100 lat temu urodził się Lem! Dziś mamy wielki zaszczyt udostępnić Państwu statuetkę im. S. Lema ""Planeta Lem"" która począwszy od tego roku będzie wyróżniała wielkich. Więcej: https://t.co/SnvqOyQc0i https://t.co/7hBSzeq8Df",https://twitter.com/prz_kwiatkowski/status/1436947561747816448,Tue Feb 14 16:03:23 +0000 2017,831534308653465600,false,"Ekonomista, były nauczyciel akademicki, pasjonat zegarów i zegarków, miłośnik zwierząt oraz słuchacz radia 357",67120,1748,2040,0,"Warszawa, Polska",Przemek Kwiatkowski,prz_kwiatkowski,18936,,,false
,Sun Sep 12 06:19:48 +0000 2021,,,,0,1436937570215153666,,,,pl,,,,29,1436930856640258048,Agniesz61796740,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","12.09.1921 (lub 13) ur. się Stanisław Lem, pisarz, filozof, futurolog, przedst. fantastyki naukowej, choć nie stronił też od innej tematyki. Autor felietonów i recenzji nieistniejących książek, krytyk. Twórca Solaris, Cyberiady, Bajek robotów i in. 
#Bornonthisday 
#StanisławLem https://t.co/oy3pcroPNw",https://twitter.com/Pawe32445794/status/1436937570215153666,Sat Feb 29 08:14:05 +0000 2020,1233666665822531587,false,Rozmowa,113459,1153,1718,2,,Paweł,Pawe32445794,96185,,,false
,Sun Sep 12 07:07:00 +0000 2021,,,,0,1436949449822068739,,,,pl,,,,20,1436944622874472451,GrzelinskMa,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","100 lat temu urodził się STANISŁAW LEM, prozaik, eseista, filozof, ale przede wszystkim genialny futurolog, który przewidział dzisiejsze czasy:
 "" Nie ma takich bredni, w które ludzie nie byliby w stanie uwierzyć. "" https://t.co/ISsDOsPkUR",https://twitter.com/beatax088/status/1436949449822068739,Sun Apr 16 16:06:45 +0000 2017,853640815025033220,false,"pierwsza Solidarność 
społeczeństwo obywatelskie
równouprawnienie dla wszystkich",896124,5918,6321,7,"Polska, Mazowsze",Beata Kowalczyk #SilniRazem #ProjektJesień,beatax088,601495,,,false
,Sun Sep 12 06:45:28 +0000 2021,,,,0,1436944027757187072,,,,pl,,,,4,1436926278318309379,Agniesz61796740,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Człowiek wyruszył na spotkanie innych światów, innych cywilizacji, nie poznawszy do końca własnych zakamarków, ślepych dróg, studni, zabarykadowanych, ciemnych drzwi. 
/Stanisław Lem/

Pięknego dnia Kochani. 
Dzień dobry! 🍃☕🍂 https://t.co/dL7NIy7aYU",https://twitter.com/Dorota33716646/status/1436944027757187072,Sun Jan 19 18:06:05 +0000 2020,1218957746961362944,false,,12107,174,936,0,,Dorota,Dorota33716646,2941,,,false
,Sun Sep 12 05:27:51 +0000 2021,,,,3,1436924498972971013,,,,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Do pewnego momentu czytałem absolutnie wszystko, co Lem napisał (niektóre książki nawet kilkanaście razy), łącznie z ""Filozofią przypadku"", która jest słabym nudziarstwem.",https://twitter.com/JerzySkoczylas/status/1436924498972971013,Fri Jan 23 08:55:36 +0000 2015,2993815113,false,"Nie jestem tym wrocławskim JS z dawnej ""Elity""!
Lubię reformy Balcerowicza. Nie lubię tych, którzy nie lubią tych reform. Żeby nie było, że nie wiedzieliście.",31528,7996,761,32,"Kraków, Polska",Jerzy Skoczylas,JerzySkoczylas,75874,,,false
